4,4
8,8
19,19
23,23
28,28
30,30
32,32
41,41
44,44
52,52
56,56
59,59
60,60
64,64
67,67
73,73
76,76
83,83
84,84
91,91
100,100
111,111
116,116
119,119
122,122
123,123
124,124
128,128
135,135
136,136
138,138
140,140
141,141
142,142
146,146
148,148
150,150
152,152
162,162
164,164
166,166
168,168
171,171
172,172
173,173
179,179
186,186
188,188
190,190
194,194
196,196
198,198
200,200
203,203
207,207
208,208
217,217
223,223
224,224
227,227
231,231
235,235
236,236
238,238
242,242
244,244
251,251
255,255
256,256
257,257
259,259
266,266
268,268
283,283
287,287
289,289
292,292
294,294
296,296
299,299
300,300
307,307
311,311
313,313
314,314
316,316
317,317
321,321
322,322
323,323
324,324
326,326
328,328
331,331
343,343
344,344
348,348
352,352
355,355
356,356
359,359
361,361
364,364
366,366
369,369
370,370
372,372
379,379
385,385
386,386
388,388
390,390
400,400
403,403
407,407
412,412
416,416
423,423
428,428
430,430
436,436
440,440
451,451
457,457
458,458
460,460
461,461
462,462
468,468
475,475
479,479
484,484
486,486
488,488
491,491
492,492
495,495
496,496
498,498
499,499
503,503
506,506
508,508
512,512
519,519
524,524
532,532
536,536
539,539
543,543
546,546
548,548
550,550
555,555
563,563
569,569
570,570
572,572
573,573
577,577
580,580
587,587
591,591
595,595
602,602
604,604
611,611
618,618
620,620
624,624
626,626
628,628
639,639
642,642
644,644
645,645
650,650
652,652
655,655
659,659
679,679
684,684
689,689
692,692
699,699
707,707
713,713
714,714
716,716
718,718
723,723
724,724
728,728
737,737
738,738
740,740
747,747
752,752
760,760
761,761
762,762
764,764
772,772
773,773
787,787
791,791
794,794
802,802
807,807
810,810
812,812
820,820
822,822
824,824
835,835
839,839
844,844
851,851
852,852
854,854
859,859
863,863
868,868
883,883
887,887
889,889
890,890
892,892
894,894
899,899
903,903
906,906
908,908
910,910
916,916
918,918
923,923
932,932
934,934
936,936
939,939
940,940
943,943
947,947
952,952
954,954
956,956
958,958
961,961
964,964
966,966
971,971
975,975
983,983
988,988
995,995
1002,1002
1004,1004
1012,1012
1014,1014
1017,1017
1019,1019
1031,1031
1036,1036
1044,1044
1048,1048
1060,1060
1061,1061
1067,1067
1068,1068
1071,1071
1075,1075
1084,1084
1089,1089
1092,1092
1094,1094
1103,1103
1107,1107
1113,1113
1114,1114
1115,1115
1116,1116
1117,1117
1123,1123
1131,1131
1132,1132
1137,1137
1140,1140
1147,1147
1154,1154
1156,1156
1171,1171
1177,1177
1178,1178
1180,1180
1187,1187
1191,1191
1193,1193
1195,1195
1196,1196
1197,1197
1199,1199
1201,1201
1203,1203
1204,1204
1208,1208
1211,1211
1215,1215
1216,1216
1219,1219
1226,1226
1227,1227
1228,1228
1234,1234
1235,1235
1236,1236
1243,1243
1252,1252
1253,1253
1267,1267
1271,1271
1272,1272
1273,1273
1275,1275
1276,1276
1284,1284
1291,1291
1296,1296
1299,1299
1300,1300
1303,1303
1305,1305
1308,1308
1312,1312
1321,1321
1322,1322
1323,1323
1324,1324
1326,1326
1331,1331
1332,1332
1343,1343
1347,1347
1351,1351
1355,1355
1356,1356
1358,1358
1363,1363
1364,1364
1366,1366
1368,1368
1371,1371
1379,1379
1380,1380
1381,1381
1382,1382
1384,1384
1391,1391
1392,1392
1395,1395
1396,1396
1402,1402
1404,1404
1406,1406
1415,1415
1420,1420
1421,1421
1422,1422
1428,1428
1430,1430
1435,1435
1442,1442
1444,1444
1451,1451
1453,1453
1460,1460
1468,1468
1476,1476
1483,1483
1497,1497
1499,1499
1500,1500
1511,1511
1516,1516
1517,1517
1522,1522
1524,1524
1530,1530
1540,1540
1547,1547
1551,1551
1555,1555
1559,1559
1562,1562
1564,1564
1577,1577
1579,1579
1580,1580
1582,1582
1588,1588
1595,1595
1607,1607
1610,1610
1611,1611
1612,1612
1613,1613
1622,1622
1627,1627
1631,1631
1634,1634
1636,1636
1638,1638
1643,1643
1651,1651
1660,1660
1667,1667
1668,1668
1673,1673
1675,1675
1676,1676
1677,1677
1678,1678
1682,1682
1684,1684
1685,1685
1691,1691
1697,1697
1700,1700
1701,1701
1704,1704
1707,1707
1710,1710
1711,1711
1715,1715
1724,1724
1725,1725
1729,1729
1732,1732
1739,1739
1747,1747
1748,1748
1751,1751
1753,1753
1756,1756
1770,1770
1771,1771
1772,1772
1773,1773
1780,1780
1781,1781
1787,1787
1795,1795
1799,1799
1801,1801
1804,1804
1812,1812
1813,1813
1814,1814
1819,1819
1823,1823
1828,1828
1829,1829
1830,1830
1835,1835
1836,1836
1839,1839
1842,1842
1843,1843
1847,1847
1850,1850
1852,1852
1860,1860
1864,1864
1871,1871
1875,1875
1883,1883
1884,1884
1885,1885
1888,1888
1891,1891
1895,1895
1900,1900
1905,1905
1908,1908
1919,1919
1924,1924
1931,1931
1948,1948
1950,1950
1955,1955
1964,1964
1965,1965
1972,1972
