,id,age,degree,strength,lcc,lccF,lccFinv,between,betweenF,betweenFinv,closeness,closenessF,closenessFinv,evc,evcF,evcFinv
15,2987,44,94,122,0.857698467169984,0.006423788840392384,0.4353505712069224,3.4145922100237053e-06,0.0006115002337411466,0.0,0.5268878718535469,0.5215175537938845,6.224540769309354,0.004910505478901351,0.0006632735396789074,0.012681869664708021
16,1299,9,790,9702,0.7767980619595386,0.021589853694646725,0.13490393508534076,0.0005672244438252981,0.0003924279017029042,0.009061511589482133,0.8754752851711026,0.5194585448392555,21.363059478016424,0.0395743057291378,0.049475915670190336,0.028314928150868442
17,577,22,735,7143,0.7914808430184063,0.019234927483375353,0.15761135045728858,0.00038484121535663386,0.0005491388890473216,0.0010078836803096823,0.8312274368231047,0.5235929505400796,18.290265558200243,0.037137695348930536,0.03760733519441582,0.0320992308951487
18,208,26,334,751,0.844311377245509,0.00837385472658325,0.34509660266371667,4.8826399328969085e-05,0.0027087367718139806,0.0,0.610337972166998,0.5501792114695341,8.039106616721046,0.01738902516141941,0.0037997121626941973,0.03456446493049615
19,316,5,683,7105,0.8149744743519834,0.02060027439313639,0.16822866210999432,0.0002907981431786989,0.0008930127020687973,7.081149978756551e-05,0.7939655172413793,0.530835734870317,18.943356035861672,0.03489949526007737,0.04105546041663285,0.033168070373166346
20,2358,30,820,7964,0.7613806247952589,0.01880820683117407,0.143547254238565,0.0006954609594798189,0.0006632303585531155,0.0002431194826039749,0.901174168297456,0.5247863247863248,18.020288025593878,0.04066303443149241,0.03623455862921696,0.032134535996633413
21,2859,9,647,7244,0.8227637919236677,0.02133768410001435,0.17369576993675495,0.00023432338946151644,0.0009248114066775453,0.0009441533305008734,0.770066889632107,0.5317551963048499,19.667729205118537,0.03315967274834247,0.04279473314348,0.033265402529644106
22,3534,30,607,3572,0.804242038701399,0.014242453040303134,0.20764720496148598,0.00025272527423081344,0.000826194999848814,0.0,0.745748987854251,0.5302245250431779,15.803181840887696,0.03093077203544475,0.018617259857047704,0.0356126442748719
23,1430,30,484,3543,0.8195335626165666,0.016008255078548948,0.20525369917473174,0.00015471352589726666,0.0007230897888783429,0.00026436293254024454,0.6782032400589102,0.5265866209262435,15.574150910531484,0.024379185321050333,0.014680624123446317,0.0285314113268586
24,2254,30,734,5878,0.7769905319856809,0.016483136913793967,0.17004696854278226,0.000426327448183135,0.0007969790735653116,0.00013926261624887883,0.8312274368231047,0.5290063182079264,16.42873574866173,0.036682815472058004,0.025525495039467952,0.034841283836859804
25,231,29,672,3577,0.8044496487119438,0.013178231887841015,0.21799011285680406,0.00028984340319176575,0.001387757874159892,9.677571637633952e-05,0.7865072587532024,0.5379672897196262,16.11452972046872,0.03424077152087236,0.017896585699144877,0.041211152396455425
26,3689,19,492,2794,0.8214859338002749,0.013860268076131287,0.22585356976307028,0.00021697727262694698,0.001357073383225739,9.441533305008734e-06,0.6822222222222222,0.534532791642484,15.312333534036902,0.024687635120452484,0.010585326215166483,0.03221323473932944
27,983,29,745,5245,0.786248827307498,0.015257496549968557,0.1837860380065428,0.00042933870609902997,0.0009475358364764772,0.0007765661143369684,0.8395624430264357,0.5305299539170507,17.546111387133173,0.03751224177514081,0.024506507677716557,0.037735364886339884
28,1267,9,697,8752,0.8049605039660944,0.022171110999029735,0.14918002526584806,0.00034799264124436017,0.0005353004847254847,0.009370131709389605,0.8036649214659686,0.5224049914917753,21.680567225494343,0.035406531588599924,0.04709306267623813,0.02861877991464475
29,1640,24,461,1590,0.8223521644817504,0.01019138659548701,0.28213005351214426,0.00011950632070279679,0.0021497251279044044,0.0,0.6664254703328509,0.5456161137440758,11.77438934555018,0.02372372815378746,0.0074739176200954585,0.03827857328467032
30,3602,10,656,3774,0.804258983429529,0.013951168429053784,0.21660672312283816,0.0002916213401968916,0.0017285660597005199,0.0,0.7759056444818871,0.5420835785756327,15.496132295206676,0.033396335026691856,0.019982353956259653,0.04124070335541574
31,3582,30,569,2447,0.8194447882373326,0.011984793137044283,0.24464637216118637,0.00018001276197633566,0.0017403541262759877,0.0,0.7229199372056515,0.5424028268551236,12.280310868020353,0.029297879595813363,0.012172530914942114,0.04001397361072714
32,1691,9,720,9131,0.804481532993355,0.023600899235331693,0.13889923680757188,0.0003896519568803499,0.0003335494749307944,0.004888353868668272,0.8201246660730187,0.518289251547552,20.274955548874992,0.0366306460928931,0.05345010250465855,0.02696117374225402
33,2606,30,569,3266,0.8038317780143073,0.013753873259200869,0.21526540698445035,0.0002226822236204853,0.0013185748473272022,7.08114997875655e-06,0.7234878240377062,0.5354651162790698,14.774932102899216,0.028973612650033523,0.016998985769081914,0.03528263707531932
34,128,26,399,1731,0.8833138121686125,0.012022411381185092,0.29267597778647236,4.5715838956376516e-05,0.0019813779791515045,0.0,0.6378116343490304,0.5417647058823529,17.953343411168156,0.021003683095539023,0.009380716248892898,0.0335125956478731
35,2012,38,451,1571,0.8250209411185021,0.010659194837131304,0.27444945503909696,0.00012643270768625795,0.0015784716558639483,0.0,0.6621135873472322,0.5404929577464789,9.704502948568871,0.02324515031673446,0.007595955211761949,0.03624836295932024
36,2079,25,309,777,0.8425797503467406,0.008402251073988605,0.34871691498863666,4.7517158486512995e-05,0.0025392314388978723,0.0,0.6003911342894394,0.5485407980941036,17.11748340210604,0.015936715116867506,0.004059589117500046,0.032782251475728774
37,2793,19,794,10476,0.7684334907772988,0.023348347420670462,0.12976667495482816,0.0006234195440088444,0.00037765057859848145,0.0008969456639758297,0.8779790276453765,0.5209276018099548,19.52791461838247,0.03954727005342117,0.059360446236882546,0.028974665362324216
38,289,22,828,8049,0.756649083761223,0.018888442368804475,0.13860962722326306,0.0006633596485158328,0.00037415792760016315,1.1801916631260918e-05,0.908284023668639,0.5188732394366197,17.00264448794031,0.0409372606202659,0.03636277503479935,0.030224874892586212
39,4053,-100,108,131,0.8158532364139841,0.005838804617839396,0.42512369715894954,1.0385684740322048e-05,0.0008422254942939175,0.0,0.530835734870317,0.5253850541928123,3.2774237959472696,0.005449865994769275,0.0005647430783816619,0.01473211423855399
40,2075,9,779,7370,0.7755510162326626,0.01837325944422629,0.1555763835768584,0.000515804797513894,0.0006021051270053819,0.0010739744134447434,0.8664158043273753,0.5244874715261959,18.50855041794896,0.03897210934765443,0.03474731882471002,0.03318025218307233
41,3126,30,808,9263,0.7695105941820948,0.02136012735475674,0.1284213814766993,0.0005971659189463351,0.00028749994964549064,0.0006762498229712506,0.8907156673114119,0.5162556053811659,18.97377152049631,0.040295726606270316,0.044178781573625626,0.026622519831135786
42,1355,44,235,462,0.9181669394435352,0.009379304723515664,0.3605729394528394,1.0360575697584292e-05,0.0019128886025590011,0.0,0.5727611940298507,0.5385964912280702,8.848764227481976,0.012402974975830188,0.002790881099612229,0.0252154933820422
43,2165,36,669,3714,0.808490642034317,0.014066767604981493,0.20496085591912205,0.00027656609563659473,0.0007836708102653694,0.0,0.7844974446337308,0.5280963302752294,15.051546945841473,0.034183117242772725,0.019080866891685602,0.03724531367890962
44,944,24,706,4266,0.767544652723364,0.013531858407200552,0.19558991097920464,0.00047749481970074713,0.001333260266582383,0.002176273426804513,0.8107394366197183,0.5364006988934188,14.836623400046498,0.035094570567632676,0.018734335834415142,0.03949097132409357
45,934,31,612,4220,0.8140945412534899,0.015501020651478818,0.19533062686243968,0.00023471413158492388,0.0006114986037974774,3.304536656753057e-05,0.7481722177091795,0.5253850541928123,17.4893604550653,0.031303690258692334,0.020766537443307222,0.03260011775816771
46,3332,37,786,6289,0.760438242492018,0.016185399756958704,0.16578367868402663,0.0006579990300008958,0.0009412960688988339,4.956804985129585e-05,0.8721590909090909,0.5311418685121108,17.07035666966993,0.038923741814145006,0.02760668023137666,0.03683607769254818
47,3183,25,572,4265,0.7971293155181071,0.01382533512111276,0.2158223329350284,0.0002332987290215521,0.0014258953973189375,0.017953075579474106,0.7246262785208497,0.5370262390670554,21.548743655497663,0.02898711826991247,0.01904073327551982,0.03581399723214285
48,714,18,796,7029,0.7626086406877153,0.01734338414513136,0.1574706826624938,0.0006153653401491209,0.0007211969922243409,0.000514563565122976,0.8804971319311663,0.5256849315068494,18.006081228069668,0.039498523603986,0.03274752210944942,0.03471397233981181
49,3431,25,762,5143,0.7834214547097513,0.015219441619038333,0.18567143607975747,0.0005018646006762926,0.001098207674631302,4.2486899872539303e-05,0.8527777777777777,0.534532791642484,14.635185429597078,0.03834907951269581,0.025903296163012283,0.04008028891409815
50,3441,19,682,5880,0.7975764465745993,0.016764223017541185,0.18896811077620349,0.0004178366254223237,0.0013769158984817064,0.004845866968795733,0.7932816537467701,0.5367132867132867,20.019450013170065,0.03448854111873978,0.031520033630977044,0.03752357338526246
51,1577,22,760,6723,0.7854795090493031,0.01788243649342531,0.1618865417207264,0.00045579602771087153,0.0005247802491617125,0.004102346221026295,0.850415512465374,0.5238907849829352,20.62265199994441,0.038274487201134216,0.03544792891756462,0.03327447517476217
52,3187,5,640,8532,0.8299100156494522,0.02464209484977055,0.15642047954482835,0.0002175154138188714,0.0005042153646047021,0.0017702874946891377,0.7655860349127181,0.5224049914917753,20.350750891471566,0.03285041837017975,0.05214898884476113,0.02872381881278627
53,1781,36,712,8492,0.7749174291629134,0.020311737054641035,0.1527791945528361,0.000458144560143636,0.0007629918489376442,0.004462894774111316,0.8150442477876106,0.5283993115318416,20.19840236335026,0.03539897837548383,0.03741902898097642,0.0316564559875225
54,217,23,718,6562,0.792387812107862,0.018491879968147266,0.16608806887098407,0.0004291106452209665,0.0007963751717487572,5.192843317754804e-05,0.8186666666666667,0.5280963302752294,18.093599542598696,0.03626395093723365,0.03682154363032885,0.033118304979463636
55,3745,47,187,322,0.8969006957621758,0.008130945598307019,0.392973493701596,8.354799145169066e-06,0.001538158142995488,0.0,0.5561594202898551,0.5357766143106457,7.992487057001795,0.009859358706817995,0.0018699246293775592,0.02223192428685277
56,1211,9,689,7941,0.8102490971073683,0.021811918684703436,0.16444609554780495,0.00029626358148647996,0.0008367979084835615,0.0005051220318179673,0.7980935875216638,0.5317551963048499,19.637742075644507,0.035135981725617896,0.04814402802216563,0.0338153894104948
57,2777,19,671,6773,0.7995061948083725,0.018605743631063546,0.16648378569384775,0.0003233053128180032,0.0007428854287637153,0.004352546853609026,0.7858361774744027,0.5262857142857142,21.28029160147059,0.03406011148462233,0.03345062579227179,0.03115313745426012
58,2991,-100,239,437,0.8704686895678774,0.007514713114331038,0.3937341818086457,1.7886145889658137e-05,0.002253790026831945,0.0,0.5741895261845387,0.5440047253396337,9.139866744010844,0.012723272531949274,0.002134645057666026,0.02824049810089593
59,3587,5,637,5285,0.8183604356111095,0.017964947094743215,0.1874567335647527,0.0002721168508114433,0.0010445915042801334,7.081149978756551e-05,0.763681592039801,0.5317551963048499,17.878324702773533,0.032462492529307545,0.030374639280996128,0.03406106266531986
60,491,10,723,10164,0.793987042294533,0.023956219713467366,0.13647012561921468,0.00045952165682192097,0.0005224279292201317,0.020601425671529058,0.8223214285714285,0.5229982964224872,21.97492168910077,0.036546530259741396,0.05555630371453249,0.02784209838470735
61,2542,30,757,6107,0.7657943846847414,0.016113822929749458,0.1686878752274583,0.0005244159403591165,0.0009715540733309735,0.0002549213992352358,0.8488479262672811,0.5311418685121108,18.050822762482703,0.03757318132118722,0.026244791101160587,0.03591506668967483
62,859,9,799,9876,0.7723156451830452,0.021890783495078295,0.13561297185914403,0.0005689004749233037,0.00039895591676717464,0.0025669168672992496,0.882183908045977,0.5203389830508475,20.6122512145844,0.039928497598838424,0.05456136162646645,0.029557089528090687
63,595,9,754,7580,0.7815457885522454,0.019776243818494695,0.1567724611052197,0.000484131985389397,0.000852435029003502,5.66491998300524e-05,0.8457300275482094,0.5314483554529718,17.75900801459986,0.03782034702080094,0.04253658697782256,0.03444973025148972
64,1801,22,730,8320,0.785688783659357,0.02115588315305028,0.14788834003456688,0.0004804199758662973,0.0006750606140023239,0.00033517443232781004,0.8274932614555256,0.5256849315068494,18.81305165556747,0.03668499549093163,0.04500053377830192,0.030442094125851842
65,3233,19,445,1783,0.8232412187468368,0.011417254530615232,0.27137781642025505,0.00012629829691009498,0.0019600900774613974,0.0,0.6592698639942735,0.5446481371969248,12.93347747361781,0.02211061317117366,0.006703480904588772,0.03623468924395971
66,2127,25,789,8902,0.7642746392336248,0.019843157346272122,0.1447487143795571,0.0006145866440147163,0.0005518292337896965,0.009014303922957089,0.8746438746438746,0.5227014755959137,20.392713408211815,0.03919353899848597,0.04487541437288983,0.031507599967502756
67,496,26,518,3576,0.8380544125224977,0.01649073410224259,0.20997708369434495,0.00017006225845815352,0.0010003675880363987,2.3603833262521835e-06,0.6950943396226416,0.5305299539170507,16.37921589326825,0.02660027065119469,0.020720707842330877,0.0310296923909775
68,1343,29,696,6196,0.773153890680559,0.01661748836980066,0.17639865751474235,0.0004348727792235364,0.0010800947881895063,0.0020393711938818866,0.8036649214659686,0.533603707995365,18.705186936936446,0.034703069548409765,0.027331034689848262,0.03604208395869239
69,2425,19,609,4552,0.7953450436435917,0.014999796370404862,0.2061705328089122,0.00028088770864556726,0.001403420606307221,0.002549213992352358,0.7469586374695864,0.5373395565927654,17.972778672972016,0.030728150505394822,0.019945201674022858,0.03718969494710315
70,1791,29,494,2997,0.8109319953026582,0.014273671473103447,0.21541099859806864,0.0023788554358161883,0.0031615910593538344,0.002662512392012463,0.6832344213649851,0.5299194476409667,15.626380593582926,0.02443318731896924,0.011213415047961502,0.030461294034658935
71,1955,9,724,7690,0.7977923477224272,0.02022895931467109,0.15559664503718953,0.00037784825172985687,0.0006375338647056892,0.007886040693008545,0.8237924865831843,0.5250855188141391,21.627360268830373,0.0366777996095536,0.042569801721241314,0.031046334895926935
72,2986,15,767,9419,0.7658572785359526,0.0208968716202128,0.14040277470979662,0.0005856281771074569,0.0006915381379957497,0.007574470093943257,0.8567441860465116,0.5265866209262435,19.709692784944906,0.038049173367965886,0.04196517190913594,0.030533443258367033
73,2392,23,837,11882,0.7492811533558562,0.023258487227495937,0.11676989226349048,0.0007549980824868629,0.00035978332293519624,0.028184157107114197,0.9164179104477612,0.5177065767284992,22.515741401259785,0.041200702375804775,0.057554157769881605,0.02633105063957566
74,892,5,593,8002,0.8303860352764232,0.024348429696839376,0.16409635551711285,0.00021025030201172012,0.0009864486202547415,0.0004862389652079498,0.7368,0.5305299539170507,20.71232274243708,0.030372393217483612,0.05099302720926364,0.029118434148287173
75,1819,9,707,6138,0.7868862968854554,0.017302963009938197,0.17262982326169193,0.00036700148630522265,0.0007999750707155012,0.0019248926025586556,0.8107394366197183,0.5290063182079264,18.892290957236817,0.03561469948443063,0.03033346243946512,0.0344677054756336
76,3748,38,589,4381,0.7817238949909335,0.014841409339309785,0.19740878418534616,0.00035920155354589095,0.0013148982580137051,0.005053580701505925,0.7350359138068635,0.5342227378190255,19.33821706079165,0.029216046920464714,0.017132396598507536,0.0338936844557451
77,1351,29,694,6506,0.7687247110878235,0.017073315184884814,0.17020179002721622,0.00047350121234318067,0.0011495109505426924,0.0034685832979275836,0.8022648083623694,0.5342227378190255,17.942403122050514,0.034348661169859754,0.02551076710770824,0.03471330908614724
78,3342,30,754,6536,0.7879886290382238,0.017602480406692506,0.1648836754748324,0.0004289606164950737,0.0006365873309065015,0.0026318274087711846,0.8457300275482094,0.5250855188141391,18.49445736327813,0.03803481094215444,0.03272013196633862,0.03390168958239219
79,3746,45,125,179,0.8916129032258064,0.007095365250191346,0.4217757389659474,4.033443203971903e-06,0.0007534305814051065,0.0,0.5360884749708964,0.5241889584519066,4.085934916927883,0.0066244127413522865,0.0008410869983626891,0.016029317338822905
80,3323,5,664,8858,0.8263370222973341,0.023860862355335664,0.15336239768047855,0.00023838969349299966,0.0005163993304773063,0.009932493036869189,0.7811704834605598,0.5238907849829352,21.850405143653305,0.034061064550780895,0.05094981875956961,0.02857792806700435
81,894,31,599,3462,0.7903138452604955,0.013213700839409492,0.22163982832027443,0.00027559271669259873,0.0015616434677452541,0.0001132983996601048,0.7409493161705552,0.5408103347034645,15.239118998475993,0.02995971613030496,0.014405477563960373,0.03921567029365924
82,256,26,603,4569,0.826449149600833,0.01584862638205647,0.2070105125898019,0.00018939548875142236,0.0010129388390902746,0.004199121937402635,0.7433414043583535,0.5317551963048499,20.464661564127418,0.03107822956135301,0.024032453430955097,0.035250557799875765
83,1753,22,542,4504,0.8377406879429238,0.01823206558111968,0.19729592937884405,0.00016136580681119325,0.0008988459806681639,0.00019591181607893124,0.7079169869331283,0.5293103448275862,18.381883895847775,0.027830054276307893,0.02665856171784309,0.030615338217983346
84,2515,9,743,9103,0.7898771281284803,0.022546025016180443,0.14495819615594818,0.00046997517614699437,0.0005497755343966406,0.0007104753812019072,0.8372727272727273,0.5241889584519066,19.64473331914109,0.03744744769187541,0.054339547799541116,0.030453486220221974
85,416,26,665,6241,0.8000362351662288,0.017510757189382803,0.18017872999122986,0.000308451354220285,0.0009341249939359392,0.006380116130859652,0.7818336162988115,0.5302245250431779,20.55240075388094,0.033696196826696785,0.03173463037668194,0.034183726408981915
86,2849,19,647,9893,0.8101597752905767,0.0253602172197571,0.1472961290863587,0.0003228071229587528,0.0005931712475506274,0.01220908275503942,0.770066889632107,0.5232954545454546,21.587879706967914,0.03290869498002068,0.06082491112788823,0.02759703980664072
87,3217,19,825,8743,0.7654545454545455,0.020561703608025093,0.13299614605538196,0.0006286050648715654,0.00026959158168188464,0.00035877826559033187,0.9056047197640118,0.5165451486259114,17.943625917366873,0.04104717158118146,0.044857878458923216,0.028750845155604846
88,2243,9,617,4548,0.8326317118861689,0.016532230469617448,0.21376909459650129,0.00020529796761906838,0.001703167599346248,4.720766652504367e-06,0.7512234910277324,0.5414462081128748,17.30005186925686,0.03176783162863875,0.026590498878553737,0.038970260667971386
89,1613,36,648,4693,0.785243383517469,0.014578886988715145,0.2001409275337826,0.0003619202402467273,0.0015133335042940843,0.002353302176273427,0.7707112970711297,0.538281706604325,19.467718729749922,0.03241069142515224,0.019311388624297095,0.03767334531822519
90,1199,-100,165,224,0.8416851441241685,0.006397331501302106,0.41582585152985546,1.2383155619596133e-05,0.0014162807334300847,0.0,0.5491949910554562,0.5357766143106457,3.9699571803201907,0.00842675841968638,0.0009608047335239561,0.021834043190605237
91,2522,10,826,10169,0.7561934111086653,0.022490005134603183,0.12260280117693784,0.0006921862748774586,0.00028838054805431333,0.0009819194637209084,0.906496062992126,0.5177065767284992,19.351076081843626,0.04084648822183688,0.0561743472055702,0.026840307168553002
92,762,18,716,6096,0.8073211704496621,0.017776290392030936,0.17534658651085192,0.0003330781230914395,0.0008199525048379493,0.0006278619647830809,0.8172138420585625,0.5287026406429391,19.206594100638966,0.036462894126735576,0.03168224720144103,0.03485552456652076
93,2420,37,724,4708,0.7813056402497268,0.01402815655858146,0.19862182438326564,0.00040256143200185276,0.0014529250084694852,0.00038002171552660154,0.8237924865831843,0.5379672897196262,16.40516203991796,0.03636589931324247,0.020746878403437283,0.04101922631239724
94,2672,24,726,5017,0.7881865678730883,0.015058413191270896,0.1901875920860835,0.0003781429768827708,0.000997636266798243,0.0007624038143794553,0.8252688172043011,0.5329861111111112,18.47017063535622,0.036651127996927664,0.024542478147624305,0.03894258263775084
95,1171,9,647,6101,0.7910910561247195,0.018558285544372336,0.16614336508780567,0.00037935442278906644,0.0008441222186001707,0.0022966529764433747,0.7707112970711297,0.5290063182079264,18.34919281303494,0.0323913682443494,0.025726152108962796,0.030665238696208588
96,1668,38,564,2707,0.8122330977665243,0.01209451078527354,0.24510415244213135,0.0001872185606432225,0.0019409649553512748,2.3603833262521835e-06,0.7206572769953051,0.5452930728241563,15.843486193275071,0.02860230827969624,0.01110328482985753,0.04054453585123573
97,650,47,608,4110,0.8018132749501431,0.01473700787157237,0.2072985279211767,0.0002595815394879379,0.0012584474025944517,0.0005664919983005241,0.745748987854251,0.5351539802440441,17.038575383207835,0.030540909482219245,0.01656600356752457,0.03616923156241164
98,2720,52,206,400,0.8655458205067488,0.007417639951124561,0.4042979297242589,1.610393975825464e-05,0.0018829366599927711,0.0,0.5626145387904704,0.5417647058823529,13.250823108844132,0.010629332037635759,0.0016556353940263351,0.02593720661835158
99,3611,5,681,11388,0.8053986352250151,0.027024158701569437,0.13911768726353704,0.00036599692590852454,0.0006827547587862878,0.009626823396119531,0.7925989672977625,0.5262857142857142,21.77384679065217,0.03460413782702092,0.07034407585932811,0.02825926501865264
100,1984,24,631,4368,0.785510527507358,0.014643147611433259,0.19873082645154638,0.0003775886131943922,0.0013389739792826452,0.0010834159467497523,0.7605284888521883,0.5354651162790698,18.065988006498902,0.0314382169995679,0.017552330890590405,0.036011631338364464
101,3863,25,752,5845,0.7828179448678358,0.01635925210292185,0.1720154999186943,0.0004391704988902199,0.0007665826835289548,0.0008757022140395601,0.844954128440367,0.5290063182079264,18.31856643175213,0.03781824910112303,0.027989454481920664,0.03574547013775821
102,3594,10,717,9252,0.7973516280591851,0.022419539156915625,0.1456106686278493,0.0003786211705632973,0.0003710203138333318,0.011392390124156163,0.8179396092362344,0.5200451722190853,21.835928387254157,0.036292299146890736,0.05120580721777928,0.028984227065268167
103,1186,46,218,438,0.8219253371665328,0.007845304103466132,0.3566597735370945,2.5284010455514083e-05,0.0015595194823817215,0.0,0.5667692307692308,0.5373395565927654,7.613568126703647,0.011199571826080784,0.0024315710121905966,0.024346357761815707
104,1014,31,844,13555,0.7504371096231581,0.025580570294414174,0.10959373321970099,0.0007447234022164228,0.0002946374627187584,0.036083179908417126,0.9228456913827655,0.5168350168350169,22.455468019453743,0.041575502228420665,0.06758698162554427,0.025000442117292944
105,1710,-100,191,294,0.8608432074951777,0.0068258204942868,0.42013048959345733,1.2528705873080767e-05,0.0018811890137524303,0.0,0.5575060532687651,0.5404929577464789,7.7643663854034255,0.009995307799248806,0.0014107867792570174,0.0248061366117807
106,3281,47,202,325,0.8145411556080981,0.0064503783322751125,0.3980460895960742,2.8893922264739753e-05,0.0019468489890153032,0.0,0.5612431444241316,0.5404929577464789,8.702371886125434,0.010303870425536278,0.0013917174649570737,0.025042453472496135
107,1296,24,503,2720,0.8190142016427332,0.013388038790748872,0.22996194414907314,0.00016446428788245118,0.0011880226113255216,8.261341641882643e-05,0.6878267363704257,0.5332947307469601,14.670305480277644,0.02542725182341883,0.011081515598014858,0.03294156150099972
108,3816,24,624,5148,0.777956126270733,0.016775433475737993,0.17593404039077976,0.00036773155107998367,0.0008308550172475545,0.0002679035075296228,0.7561576354679803,0.5287026406429391,17.899217940534793,0.03085395319992254,0.0212735790085803,0.03159471410383172
109,3886,30,617,3528,0.8122197899345387,0.01353443111740551,0.2237292385209178,0.0002339185343341523,0.0016881367707684335,7.08114997875655e-06,0.7512234910277324,0.5404929577464789,18.127475134218532,0.03152243133159002,0.018308335791581653,0.03959319065311297
110,171,10,776,8746,0.7885201197206518,0.021506583004584513,0.14148349305799168,0.0004464290616398438,0.0003905555187392079,0.00036349903224283626,0.8631677600749765,0.5212224108658744,18.334354151835075,0.03914572740056072,0.04758102243724307,0.029782831932258072
111,179,10,804,8511,0.7723400432457885,0.020265203658282493,0.1387929967211308,0.0005799292585154725,0.0003982791025842249,0.0012392012462823963,0.8872832369942196,0.5212224108658744,19.263798968359108,0.04016772230598602,0.04261223891468817,0.029927222971391054
112,1415,29,740,5056,0.7804191200672933,0.014793482116922788,0.1866756064786287,0.0004390003757950545,0.0010674944467917971,5.428881650380022e-05,0.8357531760435571,0.5332947307469601,15.418223609975225,0.03708559101243983,0.021045983270326543,0.03860732732917791
113,3834,10,822,9946,0.7570525529663842,0.021359076162890817,0.12861029606374638,0.0006955955829993347,0.0004723823008398469,0.00881485153188878,0.9029411764705882,0.5206331260599208,21.119938233677907,0.04064600240803215,0.04731860885870961,0.028629524624491642
114,1559,29,587,3499,0.823583792175172,0.013785050810671828,0.2220917670712486,0.00018522242888932482,0.0012529885624163002,0.0010480101968559695,0.73328025477707,0.5354651162790698,18.743509331702906,0.030207227876399935,0.01735196216898495,0.03664491103464818
