0,174
1,204
2,881
3,74
4,112117
5,100
6,1275
7,708
8,46625
9,41
10,142
11,159
12,1085
13,89
14,1004
15,868
16,4669
17,40
18,106
19,29181
20,1485
21,24
22,161
23,66153
24,712
25,49
26,405
27,387
28,77384
29,1605
30,51652
31,844
32,113317
33,147
34,143
35,183
36,691
37,21
38,449
39,25
40,1989
41,55353
42,727
43,326
44,52
45,15
46,82
47,49
48,316
49,16
50,785
51,493
52,117643
53,69
54,133
55,335
56,37171
57,61
58,1261
59,20389
60,10951
61,173
62,858
63,29
64,37686
65,704
66,345
67,16679
68,1006
69,22
70,252
71,313
72,2912
73,43685
74,287
75,1475
76,77362
77,196
78,1806
79,66
80,1123
81,117
82,208
83,4342
84,116086
85,188
86,359
87,533
88,1707
89,155
90,126
91,191
92,1018
93,41
94,318
95,168
96,585
97,25
98,60
99,729
100,91331
101,131
102,210
103,88
104,81
105,1272
106,63
107,227
108,1027
109,13
110,104
111,43
112,69
113,64
114,419
115,1051
116,61724
117,245
118,355
119,84401
120,108
121,358
122,65412
123,704
124,109426
125,80
126,355
127,64
128,15664
129,123
130,177
131,535
132,208
133,100
134,687
135,47
136,2639
137,21
138,42
139,24
140,71835
141,56506
142,1709
143,103
144,224
145,21
146,157307
147,671
148,131494
149,66
150,26402
151,512
152,13
153,25
154,166
155,31
156,1412
157,1704
158,1096
159,30
160,1053
161,316
162,113010
163,77
164,127278
165,158
166,15983
167,297
168,1523
169,1909
170,170
171,116
172,42925
173,5850
174,716
175,85
176,17
177,77
178,1933
179,60070
180,1434
181,5
182,426
183,142
184,69
185,73
186,322
187,1244
188,151
189,163
190,57613
191,687
192,588
193,33
194,29603
195,372
196,105
197,7
198,87211
199,1291
200,25536
201,271
202,142
203,192
204,489
205,932
206,1492
207,203
208,9375
209,182
210,583
211,113
212,711
213,6
214,2203
215,160
216,44
217,126849
218,670
219,154
220,73
221,108
222,99
223,3826
224,49108
225,32
226,480
227,44
228,297
229,43
230,470
231,31
232,251
233,427
234,324
235,16005
236,121226
237,203
238,3267
239,561
240,405
241,17
242,72761
243,798
244,179601
245,62
246,271
247,282
248,1997
249,57
250,916
251,58285
252,1164
253,174
254,851
255,172
256,38539
257,12756
258,206
259,35025
260,543
261,139
262,961
263,540
264,608
265,182
266,129551
267,1474
268,85214
269,48
270,1537
271,271
272,309
273,247
274,31
275,2895
276,34
277,109
278,16
279,500
280,1294
281,515
282,284
283,84520
284,1474
285,171
286,277
287,15036
288,132
289,79939
290,234
291,5651
292,126788
293,151
294,47637
295,1179
296,27
297,1615
298,979
299,112113
300,802
301,3
302,143
303,53
304,22
305,446
306,137
307,49946
308,1826
309,30
310,129
311,43507
312,128
313,109752
314,64003
315,1077
316,74859
317,192
318,145
319,41
320,1191
321,51507
322,120539
323,9098
324,94
325,144
326,207
327,1822
328,41744
329,118
330,1209
331,123964
332,2225
333,33
334,117
335,80
336,18
337,117
338,1145
339,440
340,1942
341,46
342,307
343,63374
344,28
345,11
346,70
347,12287
348,99698
349,35
350,989
351,792
352,34
353,345
354,1629
355,61789
356,26059
357,133
358,572
359,399
360,188
361,19
362,39
363,1883
364,95318
365,60
366,32881
367,545
368,124
369,27444
370,130210
371,774
372,152500
373,136
374,460
375,338
376,542
377,56
378,768
379,43898
380,593
381,17
382,197
383,40
384,344
385,133027
386,325
387,1368
388,73235
389,101
390,66744
391,611
392,1325
393,37
394,323
395,50
396,234
397,67
398,116
399,44
400,59868
401,82
402,50
403,7483
404,461
405,23
406,601
407,160253
408,8
409,18
410,290
411,636
412,81008
413,133
414,600
415,33
416,80267
417,97
418,122
419,104
420,3269
421,479
422,479
423,64224
424,43
425,70
426,252
427,850
428,72217
429,63
430,36087
431,1457
432,496
433,5
434,66
435,482
436,121723
437,59
438,236
439,156
440,1819
441,37
442,799
443,166
444,548
445,2
446,74
447,41
448,45
449,169
450,827
451,90215
452,1781
453,69
454,641
455,232
456,102
457,121796
458,91988
459,1196
460,90372
461,34085
462,967
463,687
464,1955
465,24
466,45
467,1377
468,95699
469,66
470,165
471,309
472,131
473,313
474,981
475,84958
476,690
477,357
478,111
479,34314
480,1270
481,27
482,221
483,282
484,152695
485,133
486,338
487,161
488,52032
489,135
490,1660
491,65304
492,27912
493,474
494,240
495,86088
496,81892
497,29
498,184
499,44
500,867
501,120
502,496
503,42
504,147
505,30
506,44074
507,1256
508,100826
509,65
510,398
511,1158
512,10
513,41
514,75
515,418
516,149
517,81
518,135
519,94584
520,64
521,15
522,205
523,199
524,97398
525,419
526,812
527,2161
528,426
529,6
530,94
531,362
532,20
533,8
534,31
535,450
536,91000
537,114
538,488
539,42461
540,2292
541,181
542,257
543,55704
544,46
545,47
546,142
547,42
548,32024
549,40
550,26579
551,606
552,9
553,124
554,261
555,200
556,2211
557,42
558,420
559,52
560,36
561,306
562,41
563,73
564,759
565,30
566,576
567,88
568,137
569,148558
570,148
571,596
572,89
573,42912
574,62
575,4023
576,82
577,145686
578,495
579,534
580,67612
581,130
582,450
583,693
584,13
585,114
586,97
587,97447
588,1190
589,42
590,1176
591,87211
592,184
593,285
594,137
595,97878
596,1029
597,10
598,289
599,250
600,166
601,11
602,105188
603,2364
604,129297
605,54
606,389
607,391
608,21
609,39
610,168
611,19
612,295
613,12
614,62
615,22
616,60
617,10
618,83368
619,352
620,109945
621,77
622,282
623,331
624,3756
625,37
626,104068
627,147
628,123122
629,166
630,84
631,583
632,47
633,86
634,243
635,141
636,431
637,160
638,295
639,107413
640,264
641,51
642,34606
643,684
644,106159
645,26771
646,178
647,603
648,119
649,62
650,31006
651,200
652,43343
653,225
654,860
655,78581
656,22
657,135
658,588
659,185769
660,979
661,1218
662,69
663,115
664,558
665,14
666,358
667,1432
668,341
669,7
670,8
671,623
672,23
673,63
674,1755
675,76
676,984
677,387
678,619
679,100863
680,83
681,19
682,1411
683,435
684,144140
685,61
686,213
687,1460
688,97
689,56697
690,287
691,600
692,124933
693,191
694,131
695,125
696,41
697,46
698,64
699,16
700,383
701,71
702,264
703,68
704,24
705,269
706,2325
707,85332
708,441
709,17
710,468
711,152
712,61
713,50298
714,53159
715,3112
716,77773
717,95
718,29377
719,298
720,78
721,9
722,45
723,3226
724,99080
725,49
726,661
727,156
728,25213
729,202
730,1701
731,31
732,677
733,6
734,204
735,25
736,199
737,200201
738,179941
739,1361
740,111361
741,109
742,210
743,23
744,17
745,703
746,2604
747,33635
748,1634
749,76
750,743
751,45
752,2984
753,44
754,335
755,27
756,1083
757,11
758,670
759,32
760,1666
761,16
762,148918
763,463
764,129309
765,88
766,502
767,40
768,25
769,343
770,93
771,126
772,67670
773,26063
774,107
775,336
776,1
777,10
778,29
779,227
780,180
781,152
782,8
783,180
784,13
785,46
786,68
787,70927
788,186
789,721
790,244
791,84331
792,1077
793,4
794,28580
795,500
796,26
797,24
798,11
799,303
800,3
801,45
802,7
803,113
804,429
805,573
806,142
807,79999
808,27
809,5
810,51165
811,192
812,93765
813,68
814,39
815,153
816,10
817,8
818,50
819,463
820,82422
821,68
822,36070
823,608
824,16461
825,24
826,401
827,45
828,48
829,89
830,136
831,13
832,13
833,94
834,138
835,20446
836,1131
837,97
838,228
839,91701
840,27
841,13
842,25
843,955
844,122424
845,120
846,1638
847,705
848,40
849,26
850,208
851,4600
852,98812
853,74
854,78170
855,577
856,7
857,6
858,747
859,144
860,422
861,43
862,48
863,88402
864,14
865,4
866,25
867,344
868,72735
869,35
870,33
871,83
872,8
873,4
874,587
875,15
876,199
877,2
878,21
879,9
880,132
881,46
882,82
883,58
884,238
885,109
886,202
887,48346
888,162
889,0
890,28
891,142
892,17
893,68
894,36689
895,397
896,6
897,132
898,107
899,158
900,423
901,100
902,473
903,28036
904,4
905,17
906,151
907,72
908,81347
909,20
910,124
911,1277
912,53
913,8
914,64
915,249
916,114907
917,49
918,53677
919,765
920,42
921,196
922,228
923,137658
924,286
925,6
926,17
927,22
928,42
929,7
930,202
931,128
932,147518
933,53
934,83641
935,278
936,28161
937,49
938,166
939,66619
940,6098
941,95
942,136
943,52696
944,104
945,20
946,25
947,28
948,341
949,38
950,425
951,31
952,30243
953,6
954,60
955,431
956,133607
957,99
958,35213
959,123
960,71
961,94209
962,429
963,1781
964,106198
965,84
966,47717
967,679
968,9
969,165
970,194
971,99
972,710
973,26
974,309
975,63747
976,12
977,26
978,16
979,576
980,1411
981,53
982,485
983,59856
984,5225
985,10
986,29
987,219
988,91726
989,196
990,296
991,165
992,76
993,56
994,56
995,53409
996,260
997,4
998,102
999,615
1000,37
1001,6
1002,39
1003,1287
1004,91083
1005,55
1006,515
1007,179
1008,228
1009,18
1010,96
1011,431
1012,112460
1013,40
1014,49434
1015,655
1016,3004
1017,9
1018,156
1019,112484
1020,110
1021,65
1022,40
1023,138
1024,113
1025,114
1026,189
1027,908
1028,146
1029,54
1030,156
1031,103941
1032,345
1033,13
1034,1988
1035,240
1036,139124
1037,145
1038,489
1039,833
1040,527
1041,12
1042,713
1043,305
1044,102907
1045,609
1046,124
1047,1050
1048,2061
1049,67
1050,164
1051,165
1052,3350
1053,23
1054,1174
1055,80
1056,114
1057,94
1058,799
1059,205
1060,125408
1061,58154
1062,90
1063,123
1064,129
1065,252
1066,157
1067,49499
1068,12136
1069,750
1070,1277
1071,1150
1072,34
1073,142
1074,36
1075,70732
1076,497
1077,673
1078,1246
1079,478
1080,87
1081,18
1082,49
1083,1294
1084,86028
1085,240
1086,216
1087,64
1088,164
1089,151730
1090,468
1091,427
1092,146806
1093,945
1094,98989
1095,271
1096,58
1097,300
1098,40
1099,94
1100,1274
1101,72
1102,1899
1103,69339
1104,52
