,id,age,degree,strength,lcc,lccF,lccFinv,between,betweenF,betweenFinv,closeness,closenessF,closenessFinv,evc,evcF,evcFinv
872,3080,25,662,4137,0.7413604764364164,0.013567574888432559,0.19569126024981784,0.0005404622650936133,0.0012527724545933292,9.228652448948772e-05,0.7561919504643962,0.5332969432314411,15.346201207967736,0.03836747697394062,0.029169146300683922,0.04005816508427778
873,3641,21,625,4788,0.7523948717948717,0.015470847344341628,0.18398825208667588,0.0004236801975541929,0.0009171990680807692,0.0014031746564424385,0.7351392024078255,0.530113944655453,15.477117324274786,0.03635268173330449,0.03416090243847248,0.03574358603600252
874,326,33,532,2566,0.76845361992552,0.01192653782106225,0.2296892216580935,0.00024412577773841014,0.0011036172151079851,0.0,0.6870604781997187,0.5344638949671773,11.101655931510084,0.030977353002783245,0.014051961944707092,0.037662497791090356
875,1729,24,567,3729,0.7456328952206455,0.014006767058194348,0.202963619056597,0.00044818940414496683,0.0013532129328054227,0.0006732721445710354,0.7043979812545061,0.5353424657534247,16.82773447794641,0.03255285516332277,0.028289369609322233,0.03720008020392546
876,569,24,497,3849,0.7802297656909197,0.015780694265811013,0.20011258778288682,0.0002613325307276164,0.0009030619590824856,0.0014681947077873048,0.6705559368565546,0.5289658906334597,16.77000162463236,0.02918973751749901,0.02923951444468858,0.031027447561254026
877,3969,49,129,243,0.8248546511627907,0.007637883389010586,0.3748094208245611,1.3844774189221997e-05,0.0006845726797723053,0.0,0.5350492880613362,0.5230192719486081,9.392445632871382,0.007658348216174692,0.0018632788157180208,0.01633789202280192
878,532,7,528,4274,0.7704344201023517,0.01645589083761516,0.18970905129263055,0.00028778243045489644,0.0007625186616991756,0.0018079769115895096,0.685133239831697,0.5278227984873042,16.06096864149651,0.030854940557195384,0.03256500797877838,0.03155048188863513
879,2166,32,603,4907,0.7524889395767563,0.015546348868843417,0.18181459332796074,0.00039365975653209037,0.0007890754889730652,0.0027151114989009515,0.7231680236861584,0.5289658906334597,15.692730865491,0.03515316810174974,0.029975690336335473,0.034221342696390905
880,3035,11,715,9201,0.6869600987248046,0.019655931698608888,0.13387995258338053,0.0010291388131693398,0.0007931103118038541,0.018439476819302986,0.7885391444713479,0.5264008620689655,18.52660784720827,0.039872817447939926,0.06833650260535074,0.031973760668592796
881,2760,26,688,5473,0.7195423309975966,0.015568084907786352,0.16247931356890424,0.0006226299455594847,0.0008504449810951397,0.0015667734953101666,0.7717219589257504,0.5281081081081082,15.204480146176865,0.0391199062795799,0.03165426976700895,0.03468698694878422
882,1804,0,197,848,0.7885113436237439,0.01126129982153577,0.25977314850491234,4.900621994306626e-05,0.0004694380787059791,0.0,0.555745164960182,0.5177530471648119,14.008237979684537,0.011145823015461243,0.005815566646313368,0.01603758308652342
883,141,39,676,4178,0.7324830155599387,0.013545059766538152,0.18898631110751227,0.0005711738728059647,0.000962581274711948,2.5169052133496653e-05,0.7644757433489828,0.5304017372421281,14.559850262039543,0.03897110776383882,0.028263896810603543,0.03955262377656083
884,906,20,329,979,0.8181481206909333,0.009809093916029714,0.29854977142508127,7.982259338599096e-05,0.0009615760230067966,0.0,0.6012307692307692,0.530113944655453,9.946606368149858,0.019201867303156983,0.005379364421780215,0.03001889233348598
885,618,20,667,5758,0.6784490637564101,0.014792655619838039,0.16225418023706958,0.0009610429301677704,0.0011408115507001565,0.005105122741077571,0.7591297591297591,0.5312669929309407,16.862461505847527,0.036845569613702264,0.04020727508075588,0.03588593247099646
886,2726,32,557,2615,0.7534970228485075,0.011188135877221355,0.23557416702587325,0.0003080093798752285,0.0016358788662738342,4.824068325586858e-05,0.6993557623478883,0.5424764019988895,12.980410017138867,0.03244338762785964,0.015840759399662226,0.041926843612262066
887,1595,11,778,7991,0.6732240871058351,0.017151327532173813,0.13046569993056545,0.0012036789775073484,0.0007458237115900031,0.013241018843230364,0.83078231292517,0.5227394328517924,17.62683997840133,0.042980029958386595,0.050286207062255776,0.031057375469422874
888,3363,42,87,139,0.8650093557872227,0.008058493023915436,0.38953106677890653,4.3296732742468225e-06,0.0003508067265840706,0.0,0.5230192719486081,0.5158394931362197,7.833268981137244,0.0051249664338047,0.0011564044982944647,0.01151373724928387
889,3674,12,667,5076,0.7207657432544988,0.014769202526355416,0.17181334244139104,0.0005923433102148779,0.0008377253663899327,4.824068325586858e-05,0.7591297591297591,0.5281081081081082,14.021289439100444,0.037939900491365,0.02893426696745083,0.03548464988163268
890,238,33,647,3323,0.7319469234045201,0.011706793954874343,0.21013128336176096,0.0005106511720965844,0.001641756657227871,0.000857845193550011,0.7475133894414691,0.5379955947136564,14.747575787726806,0.03725213114952406,0.02023245083236361,0.04225664837143729
891,2633,21,548,3206,0.7304140701103564,0.012350276340135644,0.20907887449346962,0.00043294706202976873,0.0013147081805207268,0.0001887678910012249,0.6948790896159317,0.5356359649122807,14.21129636265855,0.0315201333066063,0.020549822066195014,0.03720143257443609
892,1115,46,618,5258,0.7325192889700136,0.01587339349588733,0.17017955464329845,0.00044589927466901765,0.0008340425565439548,0.0013696159202644428,0.7312874251497006,0.5292524377031419,14.456924319847191,0.035228311656599696,0.028179131663004887,0.033034429980881824
893,355,12,680,5935,0.7180758901498744,0.016326360065516906,0.15796361226216804,0.0006471275079179194,0.0006779778801457384,0.0007991174052385188,0.7668759811616954,0.5241416309012875,16.15882269864471,0.03873963020808456,0.04153146335023239,0.03300134620995444
894,760,55,174,261,0.8238655238854561,0.006820521834110698,0.40109664871982986,1.9924934142270845e-05,0.0012316184406499391,0.0,0.5485682201010668,0.5327153762268266,4.428802068420134,0.010584078817902763,0.0019067979109204452,0.02288224577246176
895,468,7,638,4969,0.7137689896310586,0.015158637088259689,0.1716496336148177,0.0007497385988149188,0.0012987278178440607,6.292263033374163e-05,0.7424012158054711,0.5312669929309407,15.170376096255094,0.035995522052692124,0.03566804802772306,0.03525067175111345
896,2378,17,568,3060,0.7498136969967956,0.012051351643067969,0.22098599096095076,0.00036900060803479116,0.0012091165813464435,0.0005295988053089921,0.7049062049062049,0.5356359649122807,13.491697434202488,0.03271408595058384,0.016759729499714746,0.039578130324574703
897,1965,38,616,5554,0.7345422869813114,0.01619694782044406,0.1687315854747864,0.0004823267473695269,0.0007887001571571198,0.0031608134637649546,0.7301943198804185,0.5266846361185984,14.964747795677185,0.035121120841114906,0.02756136780282138,0.03217987147832952
898,3918,32,617,4391,0.6942105706287229,0.01394832863354811,0.1735699976651081,0.0007351223225007817,0.0009333734996527309,0.0008767219826501334,0.7307404637247569,0.5281081081081082,15.530793259415669,0.03427664219370601,0.030982106130579296,0.034308915074734936
899,2022,33,507,2684,0.7704937203264962,0.011991094631004605,0.23541952840292477,0.00022410725436534959,0.0010553341494301525,0.00046667617497525045,0.6751900483759502,0.533588203167668,14.856618539608146,0.02944091432106489,0.015194632730815026,0.03701709552347991
900,1964,0,227,597,0.7245331566020818,0.008032019942812574,0.29496487571253316,9.517339236299257e-05,0.0011820456303672602,0.0,0.5657209033005212,0.530113944655453,8.245050736021254,0.01266958241780535,0.004118414771924446,0.022974784650899093
901,1885,38,663,6547,0.7359070051446096,0.017622230319837034,0.15676083095712406,0.0005070970836756648,0.0008182847327477304,0.002300870849203819,0.7567776917118513,0.5286796536796536,15.038204961777282,0.038052715684510185,0.03564031891647627,0.032377883277393514
902,2027,11,668,5092,0.7455000044887736,0.015252385873344265,0.17698781530816454,0.00048120739125279176,0.0007036349015236983,0.0014472204976760576,0.7597200622083982,0.5252688172043011,14.995311324163673,0.038833657848220585,0.034171187440874135,0.035591572100262155
903,2217,21,556,3497,0.7489208633093525,0.013012599583412707,0.211788007643722,0.00040471928132707123,0.0014029835528872633,0.0024749567931271707,0.6988555078683834,0.5362239297475302,16.443569629600645,0.032245363347966974,0.02423518970718486,0.037632491698942186
904,198,33,626,5746,0.6845341853035144,0.015913186444788223,0.157139570867265,0.0008906738761731615,0.001124830656331408,0.001323472658019699,0.7356927710843374,0.5289658906334597,16.30822982163843,0.03446563096650217,0.04229426767026507,0.03246533885686699
905,3680,25,656,4956,0.745066095699125,0.014554188640272149,0.18838963147855367,0.0005219995418848172,0.0013168707175346232,0.008301592362031646,0.7526964560862865,0.5344638949671773,17.285849158750025,0.03814048909256218,0.03238466972971753,0.03886493903689448
906,1004,0,180,777,0.8354438237119801,0.013495840425508979,0.25741289103762666,3.4259857460648144e-05,0.0004314649479459514,0.0,0.5504225352112676,0.517478813559322,12.243572157293002,0.010180638856669432,0.006166668441447481,0.015166992142345008
907,1677,38,655,5171,0.7347806802530523,0.01551691090323064,0.16944295673102217,0.0004840666141593411,0.00070216483575024,0.0008096045102941423,0.75211701308699,0.5258342303552207,14.599550377233639,0.03752570044789951,0.02884044033649937,0.03374500577746307
908,343,31,723,5904,0.7112370355896293,0.015754598836960402,0.15418088713473452,0.0007544693867694061,0.0008018864882727124,0.00028839538902964914,0.7936636880584891,0.5258342303552207,13.805398918657751,0.04094574170805383,0.03407047640721138,0.033899706233403805
909,3451,7,594,5661,0.7491213427132483,0.01761686322025743,0.17129610186709912,0.0004783724890675161,0.0008935190280167435,0.0032195412520764468,0.7183823529411765,0.5286796536796536,17.29866323271453,0.03435899353848118,0.042785851322725825,0.03266563370076917
910,3338,12,444,1864,0.7972057836617656,0.01138891660816828,0.2565602931754839,0.00018896996307853414,0.0012279260532525316,0.0,0.6470198675496689,0.5332969432314411,11.23920196734827,0.025657077545824355,0.00919446400537194,0.03484502889064546
911,227,12,694,5797,0.7092123374544124,0.01627371658265581,0.15345266355148254,0.0008371281527612344,0.0007154394195734155,5.663036730036747e-05,0.7753968253968254,0.5235798499464094,15.43232968966359,0.03929632042492126,0.04169218733955194,0.0328169391805593
912,539,12,726,6473,0.7103220290681106,0.015844007574776164,0.15569711782617984,0.0008012428700944834,0.0005741842062414028,0.012597110592815075,0.7956026058631922,0.5224598930481283,18.042723600478535,0.041225610838873654,0.04245292746155687,0.03407112412200253
913,747,11,813,9890,0.6503796072443483,0.0186212304731176,0.11709591402908122,0.0016686746909025422,0.0008237550550887978,0.02163594644025706,0.8562664329535495,0.5227394328517924,18.567964054312586,0.04415740390473356,0.06802368694240796,0.030344626966115593
914,32,28,520,4275,0.7591744479027716,0.016547112754388072,0.18148156005973703,0.0003611054346886622,0.0008110606488174176,0.00022232662717922044,0.6813110181311018,0.5255513717052178,15.052729435169473,0.030152603785271924,0.03162892242250175,0.029677789977524825
915,995,11,699,7049,0.7184680530106455,0.017393889384078137,0.15752657664615008,0.0007090396211378911,0.0009488529652042502,0.009459368760172492,0.7784860557768924,0.5304017372421281,17.973379991613147,0.03989236217682836,0.051271356746902176,0.03554942972125151
916,1305,24,691,6117,0.6839447136055706,0.015721209504593013,0.1502034146963625,0.00101882733101789,0.0009621096939281935,0.005056882057821703,0.7735550277117973,0.5286796536796536,16.142871542337144,0.038358660104308495,0.04139512916426875,0.033450660580101974
917,364,7,574,4811,0.7747535740129279,0.017128939156976008,0.18320216920035795,0.0003229045302363462,0.0007393246128252035,0.00018457304897897544,0.7079710144927536,0.5255513717052178,16.882318846464447,0.03372352818669243,0.03783936419584898,0.03225846058985812
918,1147,11,732,8081,0.7019727448737787,0.018725330250257913,0.13500694997350912,0.0009277851805684164,0.0006340700266121073,0.008421145359665755,0.7995090016366612,0.5221806520577231,17.59499800940728,0.041260421321063265,0.05631882193293911,0.030620783660711724
919,2408,25,683,5647,0.7185695332391596,0.01538582844870043,0.16038994063888937,0.000652863822001456,0.0005410090225516139,0.004048022551470712,0.7686860739575138,0.5224598930481283,15.494196139032178,0.03880763320791983,0.0316393491071549,0.032760716920704695
920,59,12,751,6858,0.7070181979582778,0.017378478979109574,0.13817906863604146,0.0007765166195813395,0.00048300138861056516,0.000654395355470913,0.8121363258520365,0.5199574241617881,15.314344375587416,0.04251327247123498,0.04519511051497802,0.03063543060991083
921,207,31,618,3671,0.7300645675651577,0.012731313867877441,0.19669393504077157,0.0005318863289875149,0.001027455584003754,0.0005222578317700555,0.7312874251497006,0.5309782608695652,15.965839861034159,0.03555770952491644,0.023352398618606125,0.037701849257079395
922,3627,7,682,8653,0.6765710250149642,0.019101006105282054,0.13819778110840514,0.001029262839579166,0.0010169485979566139,0.020088049734047014,0.7680817610062893,0.5289658906334597,19.03923000323073,0.03756617999782122,0.06683411495699663,0.03203510720966818
923,3467,7,621,6754,0.7221858604747805,0.019097894350350017,0.14823301330739838,0.0006746124674551231,0.0006936418518518869,0.0015206302330654227,0.732933233308327,0.5216230646022424,17.292363362169013,0.035272778028763066,0.05272413846647147,0.029184192412772068
924,2856,25,442,3619,0.7761668770072131,0.01582192966396455,0.1985023147691349,0.00022665306301841994,0.0006620420483829503,0.004121432286860077,0.6461640211640212,0.5258342303552207,14.657268105029159,0.025001049350822896,0.01649112882921391,0.027591225838099972
925,428,7,593,5134,0.7060582926940431,0.01594272988208376,0.16337684277364578,0.0007171464359355167,0.0012054643774147215,0.00311886504354246,0.7178545187362234,0.5278227984873042,16.028336745747257,0.033157301672980324,0.03654611632716708,0.03125926885499196
